mobile_subscriber_id,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
2927408,NULL,0.0019,0.1561,NULL,NULL,NULL
2932151,NULL,NULL,NULL,NULL,NULL,NULL
201901,7.2389,4.0054,3.5848,3.4102,3.0001,3.8025
217762,7.2777,7.7956,6.6415,5.9738,9.6208,0.0000
235572,18.6442,24.1352,33.2377,30.9848,41.6968,46.4879
249681,4.1434,0.7102,0.0007,NULL,NULL,NULL
269040,0.6936,5.5057,1.2211,1.4261,20.4316,0.4408
283149,0.0784,NULL,0.3715,NULL,NULL,NULL
2906160,0.0739,0.0773,0.0696,0.0586,0.1079,0.0645
2920269,0.3923,1.0619,1.4801,0.9333,1.1910,4.3007
2929466,NULL,0.0135,0.0235,0.0208,0.0211,0.0247
2938079,NULL,NULL,NULL,NULL,NULL,NULL
2938122,NULL,NULL,NULL,NULL,NULL,NULL
214324,0.2964,0.1165,0.0000,0.0002,0.1432,NULL
214493,20.3857,20.0554,19.2504,26.5812,22.3376,21.5720
223149,0.0094,0.0082,0.0088,0.0062,0.0092,0.0038
247792,0.0068,NULL,4.9120,NULL,NULL,NULL
274842,0.0808,0.1335,0.9887,8.3807,8.9564,5.0533
2908049,10.4689,17.6109,9.9804,12.5512,11.0006,13.2226
2918626,1.1427,NULL,0.5171,5.6396,1.0875,5.0140
281506,NULL,NULL,0.0610,NULL,0.0288,NULL
2941348,NULL,NULL,NULL,NULL,NULL,NULL
2941517,NULL,NULL,NULL,NULL,NULL,NULL
226544,0.0066,0.0059,0.0066,0.0063,0.0065,0.0063
244397,0.0277,0.0080,NULL,0.0057,0.0113,1.2019
251061,2.3923,2.6809,1.3519,0.5897,0.6290,2.9515
258463,0.2725,0.0085,7.0204,9.2084,0.9281,0.2248
273783,0.0010,0.0047,0.0052,0.0016,0.0013,0.0012
282980,0.1267,0.1134,0.1351,0.0966,0.1459,0.0994
2920100,0.1004,0.4487,0.4313,0.5515,0.3433,0.4395
2929297,NULL,NULL,0.1178,NULL,NULL,NULL
256236,6.1836,6.0144,6.4866,5.3474,5.1689,5.5836
262485,1.0681,0.3470,0.4675,0.3008,0.3282,0.7199
271141,49.0897,18.5083,34.6286,23.4064,NULL,NULL
284623,0.8387,0.5517,0.7192,0.4801,0.0958,0.0789
288951,0.0020,0.0015,0.0022,0.0023,0.0022,0.0021
2926071,0.4313,0.3216,0.7250,0.5049,0.0111,NULL
2927992,0.0574,0.0758,0.0493,0.0270,0.0953,0.1288
2921743,NULL,0.1538,0.1721,2.0195,0.0000,NULL
2932320,NULL,NULL,NULL,NULL,NULL,NULL
2936648,NULL,NULL,NULL,NULL,NULL,NULL
273952,0.0223,0.0467,0.0362,0.0259,0.0582,0.0480
278280,0.0032,0.0036,0.0028,0.0039,0.0027,0.0029
283733,0.0000,NULL,NULL,NULL,NULL,NULL
288061,0.3897,0.4808,0.7719,0.5551,0.4453,0.5523
2911072,4.0191,6.9957,7.4750,7.3320,9.8667,8.2078
2920853,1.8825,4.1102,5.5962,0.5268,1.1445,1.5606
2925181,10.8515,5.2510,7.5513,4.0640,7.5738,11.7135
2929509,NULL,NULL,0.0038,0.0084,0.0091,0.0056
2935546,NULL,NULL,NULL,NULL,NULL,0.1268
2942991,NULL,NULL,NULL,NULL,NULL,NULL
242127,0.8768,1.1809,0.6820,0.7677,1.2699,0.8750
252704,1.3716,4.9001,8.4669,1.4146,1.9038,1.7790
280922,0.0001,0.0002,0.0002,0.0002,0.0002,0.0001
2913714,0.5781,0.7934,2.0341,0.4108,0.4853,0.4992
2918042,4.5494,1.7286,3.4160,8.7756,4.6244,4.0577
2922370,0.0030,0.0169,0.0028,0.0770,0.0113,0.0421
2942101,NULL,NULL,NULL,NULL,NULL,NULL
235784,0.0819,0.1083,0.1493,0.0655,0.1809,0.1993
240653,1.8963,3.2242,8.4696,8.0979,6.2518,15.6851
259674,0.0111,0.0183,0.1477,0.1327,0.0973,0.1784
267703,0.0578,0.1174,0.0373,0.0300,0.0430,0.0708
2901122,0.0715,0.2486,0.2094,0.1037,NULL,NULL
2915188,0.3371,0.3078,0.3362,0.2623,0.3341,0.3063
2919516,0.2039,0.5203,0.5661,0.3509,0.3055,0.4166
2900495,NULL,NULL,NULL,NULL,NULL,NULL
237842,0.3716,0.3937,0.4745,0.2930,0.3388,0.2260
263069,4.9575,2.1019,3.4854,1.9271,2.2374,4.3893
267397,1.4141,0.1799,0.1525,0.1257,0.2645,0.2775
271725,0.8535,0.3364,0.7436,0.7283,0.9097,0.6663
285207,0.0491,0.0431,0.0478,0.0493,0.1288,0.1373
289535,0.0019,0.0016,0.0032,0.0182,0.0303,0.0239
205880,NULL,NULL,NULL,NULL,NULL,0.0099
2937232,NULL,NULL,NULL,NULL,NULL,NULL
2900189,0.1621,0.2331,0.6368,0.0085,0.0198,0.1598
2904517,63.2462,5.9232,40.2142,17.2735,10.5194,14.8620
2908845,0.4164,0.3994,0.3858,1.0068,1.2062,0.5030
2926655,2.3296,8.9911,0.0000,NULL,NULL,NULL
2930983,NULL,NULL,NULL,NULL,3.7293,2.2847
2932904,NULL,NULL,NULL,NULL,0.4496,6.5694
212266,0.4322,0.5353,1.2878,0.8607,1.8057,1.3775
216594,3.0101,5.0160,8.4210,7.9543,0.1746,NULL
220879,4.5755,0.6085,1.6540,45.6720,1.3694,0.7621
274536,0.0476,0.0466,0.1194,0.2468,0.0556,0.0063
2906787,0.0176,0.0036,0.3857,0.2222,0.1601,0.0038
2915984,6.2966,3.7804,8.3811,4.7314,6.4150,9.3671
2921437,7.2149,9.1160,13.6115,12.0265,14.9566,13.1959
288645,NULL,0.0001,NULL,NULL,NULL,0.0000
2930093,NULL,NULL,0.0871,0.1301,0.2426,0.1355
2934962,NULL,NULL,NULL,NULL,NULL,0.0270
2939290,NULL,NULL,NULL,NULL,NULL,NULL
205923,0.6614,0.7356,0.5624,1.1323,0.7935,0.5121
247039,0.5182,0.5066,1.0478,0.6990,0.5713,0.4859
257616,1.6938,2.7592,4.0191,1.3346,2.4677,2.7789
276010,0.0018,0.0016,0.0018,0.0017,0.0018,0.0001
2917458,0.0242,NULL,NULL,NULL,NULL,NULL
2935852,NULL,NULL,NULL,NULL,NULL,NULL
2942685,NULL,NULL,NULL,NULL,NULL,NULL
245565,1.6723,1.6286,2.7396,1.2335,2.0347,5.8914
268287,23.0510,7.1525,10.5786,12.9291,24.0564,12.7778
2905407,8.3315,9.0020,18.0287,13.8741,14.8729,14.1624
2909735,0.0000,NULL,NULL,NULL,NULL,NULL
249893,NULL,NULL,NULL,0.0034,NULL,0.0013
274384,23.7973,19.6684,11.5022,11.5819,26.8920,28.0383
2922911,0.1530,0.0250,NULL,NULL,NULL,NULL
2934318,NULL,NULL,NULL,NULL,0.0000,0.4053
2936310,NULL,NULL,NULL,NULL,NULL,NULL
207151,3.8769,3.4336,0.3313,0.1598,0.0687,0.2087
236156,0.3450,0.5230,1.3738,3.9986,1.2038,22.1601
253136,1.4913,1.9100,2.5321,3.4871,2.8709,4.0488
258091,11.8702,12.4950,12.1164,9.2263,22.0275,13.3779
2910199,0.0015,0.0017,0.0084,0.0022,0.0026,0.0012
2912191,0.1552,0.2603,0.1382,0.1902,0.2119,0.2006
2913070,2.9144,2.3018,5.0197,2.2223,3.0119,2.2002
2920896,2.3208,6.3145,2.9707,NULL,NULL,NULL
2930050,NULL,NULL,0.2910,1.0116,0.7313,0.1725
2937876,NULL,NULL,NULL,NULL,NULL,NULL
209166,0.0036,0.0025,0.0063,0.0040,0.0021,0.0824
222565,0.8467,0.7705,0.7050,0.6617,0.5457,0.3578
243126,0.1061,0.0989,0.1201,0.1562,0.3350,0.7730
254533,0.1075,0.2718,0.1241,0.0699,0.1354,0.2527
277255,22.3368,27.7224,30.2512,38.0004,18.1354,15.7081
2897395,0.1667,0.0014,0.0014,0.0008,0.0011,0.0008
2899648,0.3254,0.4128,0.2474,0.1240,0.3422,0.3440
2908633,11.7590,5.2660,5.8765,3.9206,7.5494,24.6042
2916628,7.2445,4.1038,16.0771,5.7249,8.8763,7.7602
2927866,0.0020,0.0025,0.0027,0.0027,0.0027,0.0030
215595,0.0674,0.0000,0.0823,0.0260,0.0013,NULL
247563,0.3022,0.3210,0.3321,0.2887,0.5474,0.6862
275781,10.2104,13.1211,20.2609,19.9734,12.8410,15.0909
2918643,5.9596,5.1104,6.2433,9.1357,8.6155,3.9798
2923598,NULL,0.1214,0.1765,0.1902,0.1722,0.1934
2929340,NULL,0.2436,0.5853,0.2260,0.4350,0.1683
2929881,NULL,NULL,NULL,NULL,0.2220,0.0950
234682,0.5668,0.7626,1.3618,1.8256,0.8355,1.2453
257573,1.6149,1.4392,1.4243,1.3410,1.6957,2.1551
2905762,6.8146,4.2697,5.5781,5.1879,3.9363,5.5851
2917169,0.0804,NULL,1.3182,0.3457,18.2391,1.2639
246166,NULL,0.0023,0.1784,0.2026,0.1966,NULL
2925072,NULL,0.0004,NULL,NULL,NULL,NULL
2923080,NULL,NULL,NULL,0.0005,0.0015,0.0104
212893,0.7693,0.2940,NULL,NULL,NULL,NULL
213434,14.1138,12.1589,20.7672,31.1288,21.1616,20.1026
256007,0.2290,0.4047,0.0095,0.0362,0.1391,0.0777
289180,0.1272,NULL,NULL,NULL,NULL,NULL
289518,21.1200,35.6897,10.0203,6.1223,3.0740,8.0444
2901832,6.5972,5.8852,8.9717,9.5168,8.9217,10.1990
2935792,NULL,NULL,NULL,NULL,NULL,7.2678
2938417,NULL,NULL,NULL,NULL,NULL,NULL
245210,0.8435,1.3264,2.3965,2.7489,4.7904,1.6093
267932,42.5549,25.4522,60.9229,30.6131,23.7915,17.5281
288662,4.1157,3.4814,5.4622,4.4760,7.6477,5.8988
2914544,0.5221,0.5064,1.7481,2.5355,1.3583,2.8239
2916290,NULL,NULL,0.6044,0.3791,0.3978,0.8008
279339,NULL,NULL,NULL,NULL,NULL,0.0025
247225,0.6235,0.7358,0.6459,0.8049,0.5263,0.7103
277865,0.0001,0.0058,0.1410,0.1458,0.5557,0.1498
2926469,1.0076,1.0917,1.0268,1.0857,1.0989,0.9758
2927010,0.0289,5.3226,0.0160,5.0029,2.7729,0.1799
246684,NULL,0.0035,0.0006,NULL,NULL,NULL
2903747,NULL,NULL,0.1557,NULL,0.1731,0.1833
278111,NULL,NULL,NULL,NULL,0.0003,0.0009
206541,0.0018,0.0016,0.0018,0.0017,0.0003,NULL
230932,4.0065,11.3131,14.5004,4.3395,1.1800,2.2132
237181,34.7478,39.0906,59.6083,27.1266,29.7596,52.4694
262900,0.1018,0.1019,0.1241,0.1182,0.1449,0.2236
279880,3.9681,3.8018,3.7461,4.8241,3.8824,3.9364
288121,0.0401,0.4884,0.0303,0.0089,0.0014,0.3525
2928407,NULL,NULL,1.7865,1.0030,1.3394,1.5995
235615,9.5495,6.1668,17.1373,10.2439,16.2458,13.7502
263587,6.6588,7.1783,5.7758,7.8080,6.5699,6.5989
2909861,0.0183,0.0122,0.0302,0.0194,0.0100,0.1274
2917687,0.6776,0.6179,0.5677,0.6611,0.6918,0.6526
2918566,0.2585,0.3092,0.4675,0.2811,0.3286,0.2663
2924554,0.0001,8.3139,0.0043,0.0032,0.8805,3.6182
2932380,NULL,NULL,NULL,0.0005,0.0460,0.0729
2937538,NULL,NULL,NULL,NULL,NULL,NULL
220404,2.3028,1.5466,3.9861,2.1038,2.9042,14.1686
231811,0.1045,0.0768,0.0839,0.0468,0.0525,0.0639
265602,0.0000,0.0001,NULL,NULL,NULL,NULL
2911132,NULL,NULL,0.0560,0.1815,0.1810,0.1815
2936851,NULL,NULL,NULL,NULL,NULL,NULL
2937358,NULL,NULL,NULL,NULL,NULL,NULL
283269,0.6480,NULL,0.2838,NULL,NULL,NULL
2916110,2.5174,1.4460,2.4622,3.2689,2.2849,2.3029
2921852,0.6121,0.7208,1.0703,0.8071,1.0411,1.8828
2929094,NULL,14.4016,11.0337,12.4488,13.0099,16.4588
2934836,NULL,NULL,NULL,NULL,NULL,3.6643
2912114,NULL,NULL,NULL,NULL,NULL,NULL
2935377,NULL,NULL,NULL,NULL,NULL,NULL
2938832,NULL,NULL,NULL,NULL,NULL,NULL
240670,0.0034,NULL,0.0873,0.0107,0.0006,NULL
248496,12.3762,11.8605,7.5976,21.3256,9.8193,11.1739
252077,0.0408,0.0554,0.0366,0.0494,0.0264,0.0395
259903,44.9819,36.0749,46.4541,41.7415,50.6724,36.1634
265061,2.3784,2.7719,2.6341,2.3625,0.0000,1.0834
2900266,0.0170,0.0178,0.0307,0.0185,0.0131,0.0194
2911673,1.6347,0.9881,0.7968,0.8554,0.7351,0.3701
2919499,0.1098,0.0984,0.1458,0.0888,0.1044,0.1523
2917584,NULL,0.0311,0.4632,0.7580,0.0033,0.1829
2924657,NULL,NULL,0.0051,0.0430,0.0445,0.0428
2930568,NULL,NULL,0.8852,NULL,0.0526,2.4094
2930906,NULL,NULL,0.0033,NULL,NULL,NULL
227248,1.6450,0.4826,NULL,NULL,NULL,NULL
250062,0.7852,0.7220,1.1403,0.9479,0.6814,0.9799
263833,1.0480,0.8961,0.6931,0.0252,NULL,0.2720
2909658,20.5310,20.0678,13.9692,8.0845,14.0186,9.1356
2932921,NULL,NULL,NULL,NULL,0.4680,0.0895
2909320,NULL,NULL,NULL,NULL,NULL,NULL
2940747,NULL,NULL,NULL,NULL,NULL,NULL
217407,1.8568,13.8329,11.9942,14.9700,11.6044,7.0822
231473,0.9018,2.4416,4.0987,0.0146,0.0147,0.0171
250706,1.6026,3.6655,3.8674,11.5365,10.3548,8.1175
262359,46.6308,19.1495,20.6691,21.5704,19.1318,50.2734
273428,22.1086,12.2357,18.8946,17.3145,7.8932,17.7452
284835,3.2902,4.4966,1.6760,2.9207,0.7912,8.8559
285081,0.0176,0.0069,NULL,NULL,NULL,NULL
2899725,4.3812,4.6265,6.6267,7.2944,8.1172,10.2212
2920040,0.1550,0.0392,0.1152,0.3540,0.1754,0.0129
2942762,NULL,NULL,NULL,NULL,NULL,NULL
252180,0.4990,0.2940,2.0321,1.0534,0.5815,1.0915
252721,0.6951,0.4024,1.9947,0.5831,0.7314,0.9945
261918,0.2110,0.4464,0.2663,0.2540,0.3727,0.6100
283607,1.0257,0.7277,0.6186,0.0480,0.2172,0.6848
284148,0.4885,1.2878,0.8851,0.4682,0.6906,0.4968
2920973,0.0223,0.0021,NULL,NULL,0.0925,0.2563
211622,0.1033,0.0816,0.1209,0.0900,0.1160,0.1267
236428,7.4181,7.2964,8.7246,14.2374,8.2586,7.8877
280633,0.0029,0.0008,0.0005,0.0001,NULL,NULL
281795,2.4800,4.8396,3.4780,3.1272,2.6625,0.9963
2901935,0.4154,0.3664,0.5604,0.4332,0.4423,0.4627
2928069,0.0000,1.3857,3.3624,1.9221,2.0856,2.0575
2933903,NULL,NULL,NULL,NULL,NULL,4.1347
2923326,NULL,NULL,NULL,NULL,NULL,NULL
2942559,NULL,NULL,NULL,NULL,NULL,NULL
238443,0.1494,0.0501,0.0345,0.1463,0.1567,0.0619
245107,13.0353,6.5197,5.8908,15.1260,106.3389,176.1378
255804,1.0213,0.8065,0.8355,1.3145,10.4884,2.9092
2898377,0.2886,0.3567,0.2161,0.8657,0.9632,0.5724
2902078,0.0808,0.0705,0.0410,NULL,NULL,NULL
2907033,2.8623,NULL,NULL,NULL,NULL,NULL
2919058,0.0127,0.0112,0.0184,0.0104,0.0135,0.0109
2926054,0.0601,NULL,NULL,NULL,NULL,NULL
234556,1.4824,3.4476,4.1203,1.8351,3.0745,6.0083
254118,0.0725,0.0525,0.0751,0.0709,0.1093,0.1530
262774,1.2399,2.1762,2.3663,2.5076,1.8831,1.4639
2903644,0.0869,0.1273,0.2015,0.2237,0.1902,0.1871
2908387,0.9079,0.2041,0.1575,0.1222,0.2422,0.1687
2925198,0.0366,0.0188,0.0664,0.0344,0.0194,0.0904
225900,NULL,0.0287,0.0276,0.0210,0.1150,0.0124
2928281,NULL,0.0010,0.0148,0.0047,0.0052,0.0747
2931862,NULL,NULL,NULL,0.0001,0.0003,0.0007
2942347,NULL,NULL,NULL,NULL,NULL,NULL
260547,0.1072,NULL,NULL,1.8247,NULL,NULL
2903950,0.2645,2.7643,0.4214,8.9973,7.8074,0.1186
2908905,0.1845,0.1858,0.2627,0.2469,0.2750,0.2722
2915569,0.3429,0.3536,0.3486,0.0929,0.3137,1.5582
237825,NULL,0.0000,NULL,NULL,0.0000,NULL
2929635,NULL,NULL,0.1718,NULL,NULL,NULL
2933336,NULL,NULL,NULL,NULL,NULL,16.2968
2938291,NULL,NULL,NULL,NULL,NULL,NULL
2912655,NULL,NULL,NULL,NULL,NULL,NULL
2940873,NULL,NULL,NULL,NULL,NULL,NULL
2940332,NULL,NULL,NULL,NULL,NULL,NULL
235097,0.3271,0.1228,NULL,NULL,0.0185,NULL
246581,0.3776,0.5441,0.3666,NULL,0.0045,0.0316
259073,0.0068,0.0124,0.0151,0.0134,0.0536,0.0334
259150,2.3633,2.5888,4.2738,6.2178,5.0300,4.5638
265814,34.4206,30.5800,31.8907,24.7596,31.1062,31.6855
2912088,0.1385,0.0585,0.2487,0.1615,0.1366,0.3340
2924580,0.0218,0.0068,NULL,NULL,NULL,NULL
2914003,NULL,0.0000,NULL,NULL,0.0000,NULL
2930153,NULL,0.0000,NULL,0.0007,0.0076,0.0028
215721,30.5447,9.1189,9.9087,15.3464,19.8737,19.4894
235910,0.0992,0.1366,0.4457,0.0580,0.1160,0.2757
237902,0.4689,1.6968,0.5303,0.1840,0.9116,0.4046
269870,0.0142,0.0128,0.0142,0.0138,0.0142,0.0138
278526,0.1768,0.1968,0.3068,0.4388,0.2063,0.1049
2926595,NULL,6.6330,33.9065,37.0493,53.3630,27.7937
2935251,NULL,NULL,NULL,NULL,NULL,0.1639
256202,1.8783,1.8861,3.9952,0.6370,1.1697,3.2691
277593,1.7532,9.9685,6.3147,4.3094,5.1481,5.2468
278924,0.3373,0.0280,0.0141,0.3134,0.3193,0.2605
289077,13.7386,7.0988,6.2184,6.4524,8.6999,5.2871
2904806,0.0025,0.0019,0.0016,0.0030,0.0171,0.0400
2927528,0.0743,0.0992,0.6717,0.1690,0.2387,0.0854
234954,1.1203,0.3037,0.1331,0.0687,0.1167,0.6839
258217,0.0020,0.0005,0.0026,0.0047,0.0028,0.0221
278406,5.6880,8.4101,11.7685,12.7055,14.1292,13.6517
280398,118.6419,46.6115,192.9138,0.0156,0.0385,NULL
280939,0.0444,0.0400,0.0444,0.0430,0.0443,0.0429
287062,0.4743,0.0182,0.0835,4.8977,1.0324,3.9669
287603,1.0854,0.9095,3.3378,0.2353,1.2490,0.4950
289103,2.7584,1.5846,3.5523,6.7099,11.7227,3.2579
289644,3.8494,11.7727,6.8512,9.1693,9.6143,8.8282
214782,0.9485,0.0005,NULL,NULL,NULL,NULL
225359,14.1845,20.5938,29.1417,18.9675,44.7812,32.2456
237596,7.4577,5.1997,8.0624,5.0859,6.8442,8.2394
241924,10.3707,3.3747,27.4720,6.8370,7.1736,13.0517
276299,0.0002,0.0002,0.0005,0.0310,0.0003,0.0002
282548,1.6159,0.1003,0.1392,0.1144,0.1390,0.1795
2903103,0.3312,0.4142,0.5121,0.4126,0.2200,0.1781
2907431,0.3370,0.5070,4.4401,8.7740,0.6684,10.2883
2928822,NULL,0.0053,0.0451,0.0432,0.0077,0.0417
216348,3.1509,7.1272,3.4066,3.7872,3.8468,3.7807
261300,7.0777,5.6403,6.0371,11.2223,6.8019,6.9072
2899545,3.6159,0.1817,NULL,NULL,NULL,NULL
2903873,0.0031,0.0586,0.0150,0.1046,0.0838,0.2043
2907574,0.0863,NULL,NULL,NULL,NULL,NULL
2912529,1.5527,0.6019,5.6478,11.5297,8.8346,7.0205
2920558,4.0082,1.6565,3.5198,2.3390,1.4883,2.9414
2924351,0.0205,0.0377,0.0430,0.0394,0.0282,0.0219
2928679,NULL,0.0477,0.1858,0.2651,0.5975,0.7555
239611,NULL,NULL,NULL,NULL,0.0097,0.0399
220819,1.2593,0.8302,1.4882,1.1387,1.9658,4.8402
257278,5.3527,8.8725,9.1714,18.6503,11.0160,9.3171
2902891,0.0195,0.0185,0.0003,0.0008,0.0033,0.0008
2911547,0.0018,0.0016,0.0018,0.9874,0.2097,0.0018
2922124,9.2001,2.8528,5.6045,9.1099,13.5231,11.4444
2926366,1.6470,2.2876,2.8358,6.9167,6.2144,6.1880
2930694,NULL,NULL,NULL,0.0006,0.1936,0.0006
2933777,NULL,NULL,NULL,NULL,NULL,0.4210
204111,3.1217,1.1149,2.4129,1.1819,1.6849,2.7858
227374,2.4513,0.0555,0.0400,0.0000,0.0003,NULL
232329,1.4726,0.8237,0.8555,1.0690,0.8517,0.6626
242067,0.0809,0.0923,0.0791,0.0995,0.1203,0.0918
2910073,0.8471,0.6404,0.6214,0.2072,0.2634,0.8217
2914401,0.3840,0.9143,1.6278,1.1055,0.9308,1.6468
2924139,0.0220,0.0403,0.0347,0.0258,NULL,NULL
2926807,0.3511,0.2978,0.3553,0.3007,0.2762,0.2812
2918102,NULL,NULL,0.0520,0.0008,NULL,NULL
2932795,NULL,NULL,NULL,NULL,NULL,0.0179
2937123,NULL,NULL,NULL,NULL,NULL,NULL
240593,0.0009,0.0008,0.0009,0.0009,0.0009,0.0009
253577,0.1512,0.1646,0.1870,0.1570,0.1731,0.1437
2899851,2.5815,2.6193,3.9748,2.9658,2.4849,3.4640
2908507,0.3495,0.1241,0.0001,NULL,NULL,NULL
2919084,8.1524,19.6464,20.1616,4.0411,1.3578,0.8838
2922665,0.1618,0.6400,0.9138,0.2992,0.5739,2.5662
2931321,NULL,NULL,0.0791,2.8999,2.2659,2.7689
271038,1.7813,0.7609,0.7377,6.5742,NULL,NULL
275366,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
284022,0.6040,0.0451,0.9560,0.4309,0.6116,NULL
2897836,3.2559,3.2200,6.1175,2.8362,1.3763,3.2443
261841,NULL,NULL,NULL,0.0118,0.7931,4.7672
2934083,NULL,NULL,NULL,NULL,0.0219,0.0282
2930296,NULL,NULL,NULL,NULL,NULL,0.0128
2929755,NULL,NULL,NULL,NULL,NULL,NULL
260859,0.0407,0.0367,0.0417,0.0409,0.0418,0.0416
273843,0.0148,0.0048,1.0584,4.7901,10.4921,3.1691
2909048,0.0773,0.1004,0.0759,0.0887,0.1189,0.1048
2899310,NULL,NULL,NULL,NULL,NULL,NULL
258844,6.1447,7.5826,9.0720,9.7617,6.1918,7.2381
263172,10.4103,34.3948,8.0856,21.7076,10.2468,11.0636
272369,0.1841,0.2939,0.2896,0.1768,0.3172,0.3502
281566,11.7148,0.1705,NULL,0.6673,0.0664,0.0165
285894,0.4578,0.4138,NULL,NULL,NULL,NULL
258234,0.1670,0.1869,0.2032,0.2632,0.1679,0.1972
269641,0.0009,0.0010,0.0017,0.0005,0.0213,0.5405
286953,1.2822,2.2145,0.8723,3.2373,0.1302,0.1577
216780,NULL,NULL,NULL,1.7390,NULL,NULL
273554,NULL,NULL,NULL,NULL,0.0000,NULL
2901520,NULL,NULL,NULL,NULL,NULL,3.5115
2923741,NULL,NULL,NULL,NULL,NULL,7.5992
284961,NULL,NULL,NULL,NULL,NULL,NULL
2939061,NULL,NULL,NULL,NULL,NULL,NULL
201366,0.9770,0.7808,2.4015,2.5759,3.0977,3.4280
241941,0.2427,0.3905,NULL,NULL,NULL,NULL
252306,0.1126,0.1551,0.0793,0.0695,0.0258,0.0733
267626,0.0028,NULL,NULL,NULL,NULL,0.7992
2903535,0.2084,0.2154,0.1888,0.3321,0.1979,0.2532
2913900,3.3647,2.6726,4.8346,11.7284,4.1157,8.3930
2918855,0.2242,0.4116,0.1929,NULL,NULL,NULL
2921726,0.0018,0.0014,0.0048,0.0019,1.5947,0.5300
2931212,NULL,NULL,0.6077,7.5143,7.4032,1.4670
2929220,NULL,NULL,NULL,NULL,38.1903,18.1650
234971,0.8163,0.5392,0.5948,0.4792,0.4123,0.3995
272512,1.0668,0.3013,0.1874,0.0222,0.2269,0.0348
278509,0.0018,0.0016,0.0018,0.0017,0.0002,0.0010
283919,0.8334,1.0152,0.0927,2.2640,1.0674,0.0007
2907972,1.4444,3.0724,10.9248,3.2374,0.0107,0.4462
2909964,1.4898,3.5336,4.0215,3.8935,5.2366,5.0831
2920870,0.6615,0.0520,0.0877,NULL,NULL,NULL
233497,0.1325,0.0336,NULL,NULL,0.0007,0.0038
279482,1.9707,0.3981,0.3029,0.4942,0.5598,0.8556
2899622,0.0010,0.0028,0.0039,0.0013,0.0010,0.0011
2927299,0.8538,4.1488,3.4281,5.6082,NULL,NULL
256219,NULL,0.0000,0.0003,0.0001,0.0000,NULL
284437,NULL,0.0404,0.0063,0.0004,NULL,NULL
241423,0.6135,0.8499,1.1623,1.1631,1.4791,1.3845
245336,1.8738,1.7495,6.2795,4.4898,6.6652,7.7171
2910505,0.8961,1.5468,1.8718,2.2316,1.8538,2.8013
2912426,0.4292,0.0001,NULL,NULL,NULL,NULL
2914418,0.0044,0.0020,0.0122,0.0028,0.0149,0.0596
2925825,NULL,NULL,NULL,NULL,NULL,NULL
2929738,NULL,NULL,NULL,NULL,NULL,NULL
203899,0.0460,0.1249,0.1230,0.1543,0.1403,0.1474
224088,0.1666,0.1569,0.9168,0.2102,0.2864,0.2528
233574,0.0005,NULL,NULL,0.0007,0.0106,0.0245
279983,7.3615,2.8330,0.9698,1.2598,0.4117,NULL
280524,2.8969,2.7466,4.6790,2.4011,2.3210,2.7096
2899004,2.1034,2.7448,0.3805,NULL,NULL,0.0000
2908490,0.1440,0.1610,0.2195,0.1532,0.3131,0.2371
2922267,0.0086,0.0164,0.0232,0.0041,0.0125,0.0255
2931753,NULL,NULL,NULL,8.0864,23.4397,6.2413
2936622,NULL,NULL,NULL,NULL,NULL,NULL
2939579,NULL,NULL,NULL,NULL,NULL,NULL
2942456,NULL,NULL,NULL,NULL,NULL,NULL
232641,0.0089,0.0087,0.0102,0.0099,0.0052,0.0090
236554,29.8690,37.0359,19.7418,16.1753,22.9811,47.6460
2900478,0.1969,0.2618,0.3486,0.2396,0.2781,0.2898
2911885,0.0289,0.0150,0.0185,0.0157,0.0204,0.0126
2915798,0.1955,0.1141,0.4680,0.0008,0.2558,0.5557
2919287,0.0001,0.0000,NULL,NULL,NULL,0.0005
2921208,NULL,NULL,0.0393,0.4335,0.2536,NULL
2934607,NULL,NULL,NULL,NULL,NULL,0.1316
259276,NULL,NULL,NULL,NULL,NULL,NULL
214247,NULL,NULL,NULL,NULL,NULL,NULL
2938520,NULL,NULL,NULL,NULL,NULL,NULL
214765,0.2013,0.0000,NULL,NULL,NULL,NULL
238028,0.0018,0.1070,0.0591,0.0121,0.0084,0.0044
2899960,0.0616,0.0355,0.0287,1.4131,0.0128,0.2517
2901952,0.1137,0.0781,0.1218,3.5833,0.1890,0.2722
2917272,25.5036,33.5958,40.7504,29.0025,17.9380,41.3576
271201,NULL,NULL,NULL,0.0025,0.0354,0.0257
253889,NULL,NULL,NULL,NULL,0.4321,0.1851
2933133,NULL,NULL,NULL,NULL,7.6858,16.5264
2940535,NULL,NULL,NULL,NULL,NULL,NULL
226604,0.5604,2.6890,0.0121,0.0011,0.0007,0.0017
268058,0.1600,0.2505,0.5711,0.2927,0.4530,0.7380
275137,0.2803,0.4162,0.2866,0.2899,0.2132,0.3759
2907016,5.1461,3.7458,6.5890,8.3551,13.5426,8.2283
222276,NULL,0.0002,0.0012,0.0002,0.0085,0.0250
2929237,NULL,NULL,0.0000,NULL,NULL,NULL
2933565,NULL,NULL,NULL,NULL,NULL,NULL
2940644,NULL,NULL,NULL,NULL,NULL,NULL
200825,0.4812,0.3490,0.5667,0.3386,0.4434,0.5135
